SpeciesId,StatArea.CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total.ER,Age2,Age3,Age4,Age5,Age6,Age7
CK,CK-019,CK019-North Thompson_SU_1.3,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1997,8090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1998,10190.8575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,1999,9941.88151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2000,17623.24223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2001,16435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2002,12514.65672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2003,9594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2004,11323.65718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2005,7369.538702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2006,12485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2007,3869.832357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2008,6982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2009,11803.72161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2010,1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2011,2215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2012,2652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2013,3249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2014,3632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2015,10246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2016,1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2017,1836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-019,CK019-North Thompson_SU_1.3,2018,1234.974909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1995,20966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1996,41747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1997,27907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1998,40542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,1999,51015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2000,31624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2001,39918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2002,62130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2003,46553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2004,19217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2005,20736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2006,64679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2007,17505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2008,17056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2009,27411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2010,76710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2011,20343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2012,4686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2013,31437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2014,46488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2015,44052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2016,7279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2017,14621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-015,CK015-Shuswap River_SU_0.3,2018,19607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1995,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1996,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1997,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1998,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,1999,395.6017178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2000,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2001,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2002,267.7070896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2003,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2004,116.886194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2005,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2006,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2008,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2009,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2010,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2011,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2012,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2013,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2014,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2015,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2016,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2017,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-016,CK016-South Thompson-Bessette Creek_SU_1.2,2018,4.032858853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-013,CK013-South Thompson_SU_0.3,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-013,CK013-South Thompson_SU_0.3,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-013,CK013-South Thompson_SU_0.3,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-013,CK013-South Thompson_SU_0.3,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-013,CK013-South Thompson_SU_0.3,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-013,CK013-South Thompson_SU_0.3,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-013,CK013-South Thompson_SU_0.3,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK,CK-013,CK013-South Thompson_SU_0.3,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
